0.39607844	0.3137255	0.36078432	0.3529412	0.28235295	0.40784314	0.2784314	0.3254902	0.5764706	0.62352943	0.4745098	0.30980393	0.37254903	0.3647059	0.29803923	0.4627451	0.32156864	0.42745098	0.3019608	0.31764707	0.42352942	0.29803923	0.4627451	0.26666668	0.32156864	0.32941177	0.29411766	0.47058824	0.30980393	0.7137255	0.28627452	0.019607844	0.003921569	0.007843138	0.11372549	0.30980393	0.36078432	0.4392157	0.32941177	0.49019608	0.3372549	0.38039216	0.38431373	0.35686275	0.5137255	0.34901962	0.3882353	0.3764706	0.3254902	0.47058824	0.34509805	0.40392157	0.38039216	0.32941177	0.09803922	0.0627451	0.3372549	0.2901961	0.6509804	0.6666667	0.6313726	0.4745098	0.27058825	0.22352941	0.32941177	0.5803922	0.6509804	0.6745098	0.65882355	0.64705884	0.67058825	0.6784314	0.6627451	0.6627451	0.6745098	0.67058825	0.67058825	0.67058825	0.67058825	0.6627451
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.39607844	0.26666668	0.39215687	0.27450982	0.3647059	0.3254902	0.29411766	0.2784314	0.5921569	0.6117647	0.5882353	0.33333334	0.43137255	0.3372549	0.35686275	0.39215687	0.31764707	0.44705883	0.2901961	0.38431373	0.3529412	0.2901961	0.43529412	0.28235295	0.37254903	0.2784314	0.32156864	0.41568628	0.32941177	0.5764706	0.14901961	0	0	0	0.047058824	0.32156864	0.3647059	0.41568628	0.3254902	0.48235294	0.3254902	0.40392157	0.3882353	0.36078432	0.4509804	0.34509805	0.35686275	0.39607844	0.3372549	0.47843137	0.34509805	0.3529412	0.4117647	0.16862746	0.12941177	0.06666667	0.35686275	0.40784314	0.68235296	0.68235296	0.69803923	0.57254905	0.39607844	0.33333334	0.36862746	0.60784316	0.6509804	0.68235296	0.65882355	0.6784314	0.6862745	0.6901961	0.6745098	0.6745098	0.68235296	0.6784314	0.68235296	0.67058825	0.6745098	0.6745098
0.40392157	0.27450982	0.40392157	0.28235295	0.37254903	0.33333334	0.3019608	0.28627452	0.6	0.61960787	0.5882353	0.32941177	0.4392157	0.34509805	0.3647059	0.4	0.3254902	0.45490196	0.29803923	0.39215687	0.36078432	0.29803923	0.44313726	0.28235295	0.38039216	0.29411766	0.31764707	0.41568628	0.32156864	0.59607846	0.17254902	0	0	0	0.047058824	0.33333334	0.3647059	0.41568628	0.3254902	0.47843137	0.32156864	0.4	0.38431373	0.37254903	0.45882353	0.3529412	0.37254903	0.40392157	0.34901962	0.49019608	0.3529412	0.36078432	0.4117647	0.1764706	0.1254902	0.06666667	0.3254902	0.40392157	0.69411767	0.67058825	0.64705884	0.5019608	0.30980393	0.2509804	0.31764707	0.57254905	0.6431373	0.6862745	0.65882355	0.68235296	0.6784314	0.68235296	0.6784314	0.6784314	0.68235296	0.68235296	0.6745098	0.68235296	0.6745098	0.6666667
0.40784314	0.28235295	0.40784314	0.2901961	0.3764706	0.3372549	0.30980393	0.2901961	0.59607846	0.6156863	0.60784316	0.34509805	0.44313726	0.34901962	0.36862746	0.40392157	0.33333334	0.45882353	0.30588236	0.4	0.3647059	0.30588236	0.4509804	0.2901961	0.3882353	0.29803923	0.3372549	0.43137255	0.32156864	0.627451	0.21960784	0.015686275	0.007843138	0.007843138	0.047058824	0.32156864	0.3647059	0.42352942	0.3254902	0.49019608	0.33333334	0.4117647	0.39607844	0.37254903	0.45882353	0.3647059	0.3882353	0.4	0.34901962	0.4862745	0.3529412	0.3647059	0.41960785	0.20784314	0.14509805	0.06666667	0.33333334	0.3764706	0.6745098	0.6627451	0.6392157	0.4862745	0.29411766	0.23529412	0.2901961	0.5647059	0.63529414	0.6745098	0.6509804	0.67058825	0.67058825	0.6784314	0.6666667	0.6666667	0.6745098	0.67058825	0.6666667	0.6666667	0.6627451	0.65882355
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.32941177	0.3137255	0.36862746	0.28235295	0.4	0.30980393	0.37254903	0.3137255	0.5019608	0.6039216	0.6156863	0.36078432	0.43529412	0.34117648	0.44313726	0.35686275	0.38431373	0.43529412	0.3372549	0.4392157	0.34509805	0.35686275	0.3764706	0.3019608	0.43529412	0.30588236	0.3647059	0.38431373	0.3372549	0.5411765	0.14509805	0	0	0	0	0.32941177	0.3647059	0.3529412	0.32156864	0.47058824	0.30980393	0.41568628	0.39215687	0.36862746	0.4509804	0.34117648	0.35686275	0.44313726	0.34509805	0.44705883	0.3764706	0.34117648	0.44705883	0.003921569	0.18039216	0.078431375	0.29411766	0.53333336	0.68235296	0.6784314	0.7019608	0.59607846	0.43137255	0.3372549	0.37254903	0.5647059	0.68235296	0.6901961	0.6509804	0.6862745	0.6862745	0.6901961	0.6784314	0.6784314	0.68235296	0.6784314	0.68235296	0.67058825	0.6666667	0.6745098
0.3372549	0.32156864	0.3764706	0.2901961	0.40784314	0.31764707	0.38431373	0.32156864	0.50980395	0.6156863	0.6156863	0.36078432	0.43529412	0.34509805	0.44313726	0.3529412	0.38431373	0.43137255	0.3372549	0.4392157	0.34117648	0.3529412	0.3764706	0.29411766	0.43137255	0.3019608	0.3647059	0.38039216	0.3372549	0.56078434	0.16862746	0	0	0	0	0.3372549	0.3647059	0.36078432	0.32156864	0.47058824	0.31764707	0.41568628	0.39215687	0.3764706	0.4627451	0.34901962	0.3647059	0.4509804	0.3529412	0.45882353	0.38039216	0.34901962	0.44705883	0.007843138	0.18039216	0.078431375	0.27450982	0.5254902	0.6901961	0.67058825	0.6509804	0.52156866	0.34509805	0.25490198	0.30980393	0.5254902	0.6666667	0.6862745	0.64705884	0.6862745	0.6862745	0.6901961	0.68235296	0.68235296	0.68235296	0.68235296	0.6745098	0.6784314	0.654902	0.6666667
0.34117648	0.3254902	0.38431373	0.29411766	0.41568628	0.32156864	0.3882353	0.32941177	0.5058824	0.6156863	0.62352943	0.36862746	0.43529412	0.34901962	0.45882353	0.37254903	0.39215687	0.44313726	0.34509805	0.44705883	0.36078432	0.36862746	0.38431373	0.30588236	0.44313726	0.3137255	0.38039216	0.4	0.3372549	0.6	0.21176471	0.015686275	0.015686275	0.003921569	0	0.33333334	0.37254903	0.3647059	0.32941177	0.47843137	0.32156864	0.41568628	0.4	0.38039216	0.45882353	0.3529412	0.37254903	0.45490196	0.35686275	0.45490196	0.3882353	0.3529412	0.45882353	0.03137255	0.19607843	0.078431375	0.2784314	0.5019608	0.6784314	0.6627451	0.6431373	0.5019608	0.32941177	0.23921569	0.28627452	0.5176471	0.6627451	0.6784314	0.6392157	0.6784314	0.6784314	0.68235296	0.67058825	0.67058825	0.6745098	0.67058825	0.6666667	0.6666667	0.65882355	0.65882355
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.31764707	0.40784314	0.3529412	0.3647059	0.3882353	0.36862746	0.4392157	0.38431373	0.39607844	0.60784316	0.60784316	0.3882353	0.3529412	0.3882353	0.43529412	0.34901962	0.44705883	0.3647059	0.3529412	0.40392157	0.32156864	0.4117647	0.30588236	0.3137255	0.42745098	0.31764707	0.41568628	0.34509805	0.3372549	0.5294118	0.16470589	0	0	0	0.003921569	0.34117648	0.35686275	0.33333334	0.30980393	0.47058824	0.2901961	0.38039216	0.40392157	0.36078432	0.44313726	0.3647059	0.3647059	0.4862745	0.36078432	0.40392157	0.43529412	0.35686275	0.41960785	0	0.08627451	0.12156863	0.2	0.64705884	0.6784314	0.67058825	0.69803923	0.6156863	0.46666667	0.34509805	0.35686275	0.5411765	0.68235296	0.69803923	0.65882355	0.6901961	0.6901961	0.6901961	0.6862745	0.6862745	0.68235296	0.6784314	0.6784314	0.65882355	0.6666667	0.73333335
0.3254902	0.41568628	0.36078432	0.3764706	0.39607844	0.3764706	0.44705883	0.39215687	0.40784314	0.6156863	0.60784316	0.3882353	0.3529412	0.3882353	0.43529412	0.34509805	0.44313726	0.3647059	0.3529412	0.40392157	0.32156864	0.4117647	0.30588236	0.3137255	0.42745098	0.31764707	0.41568628	0.34509805	0.3372549	0.54901963	0.19607843	0.003921569	0	0	0.003921569	0.3529412	0.35686275	0.34117648	0.30588236	0.46666667	0.29803923	0.38039216	0.40392157	0.36862746	0.44705883	0.37254903	0.37254903	0.49803922	0.36862746	0.40392157	0.4392157	0.35686275	0.42352942	0.003921569	0.08235294	0.12156863	0.19215687	0.63529414	0.68235296	0.6627451	0.6627451	0.54509807	0.37254903	0.25882354	0.28627452	0.49803922	0.65882355	0.6901961	0.6509804	0.6901961	0.6901961	0.6901961	0.6862745	0.6862745	0.68235296	0.68235296	0.67058825	0.6666667	0.64705884	0.7254902
0.33333334	0.41960785	0.3647059	0.38039216	0.4	0.38431373	0.45490196	0.39607844	0.40392157	0.6117647	0.6117647	0.39215687	0.3529412	0.39215687	0.4509804	0.3647059	0.45490196	0.37254903	0.36078432	0.4117647	0.33333334	0.42352942	0.3137255	0.32156864	0.43529412	0.3254902	0.43137255	0.3647059	0.34509805	0.6	0.23921569	0.02745098	0.015686275	0	0	0.34901962	0.3647059	0.34901962	0.31764707	0.47843137	0.30588236	0.38039216	0.4117647	0.37254903	0.44705883	0.38039216	0.36862746	0.5019608	0.37254903	0.40392157	0.44705883	0.35686275	0.44705883	0.015686275	0.101960786	0.13333334	0.2	0.6117647	0.67058825	0.65882355	0.6431373	0.52156866	0.36078432	0.24313726	0.26666668	0.49019608	0.65882355	0.68235296	0.64705884	0.68235296	0.68235296	0.68235296	0.6784314	0.6784314	0.6745098	0.67058825	0.6627451	0.654902	0.654902	0.7137255
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.4	0.43137255	0.39607844	0.46666667	0.37254903	0.4392157	0.4509804	0.4117647	0.3764706	0.5764706	0.59607846	0.50980395	0.32156864	0.4117647	0.3764706	0.33333334	0.41960785	0.3019608	0.39607844	0.32156864	0.30980393	0.43137255	0.2784314	0.3529412	0.37254903	0.3254902	0.4392157	0.3254902	0.34901962	0.49019608	0.19215687	0	0	0	0	0.3529412	0.35686275	0.35686275	0.27450982	0.45882353	0.2901961	0.34117648	0.4117647	0.36078432	0.43137255	0.39215687	0.37254903	0.4862745	0.37254903	0.38431373	0.4627451	0.35686275	0.41568628	0	0	0.15294118	0.13333334	0.63529414	0.6784314	0.6862745	0.69803923	0.61960787	0.4862745	0.34901962	0.34117648	0.50980395	0.67058825	0.6901961	0.69411767	0.69803923	0.69803923	0.69803923	0.6901961	0.6901961	0.6862745	0.6745098	0.6666667	0.6392157	0.7019608	0.8352941
0.40784314	0.4392157	0.40392157	0.4745098	0.38431373	0.44705883	0.45882353	0.41960785	0.3882353	0.5882353	0.59607846	0.50980395	0.32156864	0.4117647	0.37254903	0.33333334	0.41960785	0.29803923	0.39607844	0.31764707	0.30980393	0.42745098	0.2784314	0.3529412	0.36862746	0.32156864	0.43529412	0.32156864	0.34901962	0.50980395	0.21960784	0.007843138	0	0	0	0.35686275	0.35686275	0.35686275	0.27058825	0.45882353	0.2901961	0.34117648	0.4117647	0.36078432	0.43137255	0.39607844	0.38039216	0.49411765	0.37254903	0.38431373	0.4627451	0.3529412	0.41568628	0	0	0.15294118	0.1254902	0.61960787	0.6745098	0.6784314	0.6666667	0.5568628	0.3882353	0.2627451	0.27058825	0.4627451	0.64705884	0.68235296	0.6862745	0.69803923	0.69803923	0.69803923	0.6901961	0.6901961	0.6862745	0.6784314	0.65882355	0.6431373	0.6862745	0.827451
0.4117647	0.44313726	0.40784314	0.47843137	0.3882353	0.45490196	0.46666667	0.42745098	0.38431373	0.58431375	0.59607846	0.50980395	0.32156864	0.41568628	0.39215687	0.34901962	0.42745098	0.30980393	0.40392157	0.32941177	0.31764707	0.4392157	0.28627452	0.36078432	0.38039216	0.33333334	0.45490196	0.34117648	0.35686275	0.5686275	0.27058825	0.039215688	0.015686275	0	0	0.3647059	0.3647059	0.3647059	0.28235295	0.46666667	0.29803923	0.34117648	0.41960785	0.36862746	0.43529412	0.40392157	0.38039216	0.49411765	0.38039216	0.38431373	0.47058824	0.35686275	0.44313726	0.003921569	0	0.1764706	0.14117648	0.6039216	0.6666667	0.67058825	0.64705884	0.5372549	0.3764706	0.24705882	0.2509804	0.4509804	0.64705884	0.6745098	0.6784314	0.6901961	0.6901961	0.6901961	0.68235296	0.68235296	0.6784314	0.6666667	0.654902	0.6313726	0.68235296	0.8117647
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.45490196	0.41960785	0.45882353	0.47843137	0.41568628	0.4627451	0.43137255	0.4509804	0.38039216	0.47843137	0.6	0.6039216	0.3137255	0.4117647	0.31764707	0.34901962	0.34509805	0.2901961	0.40784314	0.3019608	0.3372549	0.38039216	0.2784314	0.41568628	0.32941177	0.3254902	0.43137255	0.32156864	0.4	0.45882353	0.22745098	0.050980393	0	0	0	0.30980393	0.3764706	0.37254903	0.28627452	0.46666667	0.32941177	0.38039216	0.44313726	0.40392157	0.4392157	0.45882353	0.40392157	0.5137255	0.4392157	0.4117647	0.5411765	0.4627451	0.5058824	0	0	0.05490196	0.14117648	0.56078434	0.6901961	0.69803923	0.69411767	0.627451	0.5058824	0.36078432	0.33333334	0.45490196	0.6627451	0.6901961	0.7254902	0.7019608	0.7019608	0.7019608	0.69411767	0.69411767	0.6901961	0.6666667	0.6627451	0.6431373	0.7921569	0.85882354
0.4627451	0.42745098	0.46666667	0.4862745	0.42352942	0.47058824	0.4392157	0.45882353	0.39215687	0.49019608	0.6	0.6039216	0.3137255	0.4117647	0.31764707	0.34509805	0.34117648	0.2901961	0.40784314	0.29803923	0.33333334	0.38039216	0.2784314	0.41568628	0.3254902	0.3254902	0.42745098	0.31764707	0.39215687	0.46666667	0.2509804	0.07450981	0	0	0	0.30588236	0.3764706	0.37254903	0.28627452	0.46666667	0.3254902	0.38039216	0.44313726	0.4	0.4392157	0.4509804	0.4117647	0.5176471	0.43529412	0.4117647	0.5372549	0.4509804	0.50980395	0	0	0.0627451	0.13725491	0.5529412	0.68235296	0.6901961	0.6666667	0.5686275	0.4117647	0.27450982	0.25882354	0.40784314	0.6392157	0.68235296	0.7176471	0.7058824	0.7019608	0.7019608	0.69411767	0.69411767	0.6901961	0.67058825	0.654902	0.6509804	0.78039217	0.85490197
0.47058824	0.43137255	0.4745098	0.49019608	0.43137255	0.4745098	0.44313726	0.46666667	0.3882353	0.4862745	0.5921569	0.6	0.30980393	0.4117647	0.32941177	0.36078432	0.34901962	0.29411766	0.4117647	0.30588236	0.3372549	0.38431373	0.28235295	0.41960785	0.33333334	0.32941177	0.44313726	0.33333334	0.4	0.5254902	0.30588236	0.11764706	0.015686275	0	0	0.32156864	0.38431373	0.38039216	0.29411766	0.4745098	0.3372549	0.38039216	0.4509804	0.40784314	0.44313726	0.45882353	0.40784314	0.5137255	0.44313726	0.4117647	0.5411765	0.45490196	0.53333336	0	0.003921569	0.08235294	0.15686275	0.5411765	0.6745098	0.6862745	0.64705884	0.54901963	0.39607844	0.25882354	0.23921569	0.3882353	0.63529414	0.6784314	0.70980394	0.69411767	0.69411767	0.69411767	0.6862745	0.6862745	0.68235296	0.65882355	0.6509804	0.6392157	0.76862746	0.8392157
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.41960785	0.40784314	0.4627451	0.4117647	0.45882353	0.39607844	0.4117647	0.4392157	0.38039216	0.40784314	0.62352943	0.627451	0.36078432	0.38039216	0.3254902	0.41960785	0.29411766	0.33333334	0.39215687	0.31764707	0.40784314	0.34117648	0.3019608	0.4392157	0.30980393	0.3647059	0.43529412	0.34901962	0.44313726	0.42745098	0.29411766	0.16078432	0.007843138	0	0	0.32156864	0.52156866	0.50980395	0.47058824	0.5647059	0.54509807	0.54901963	0.58431375	0.6	0.6039216	0.62352943	0.6156863	0.627451	0.6392157	0.6156863	0.6627451	0.6627451	0.654902	0	0	0	0.23529412	0.49411765	0.69803923	0.7058824	0.7019608	0.6392157	0.5294118	0.38039216	0.32941177	0.4117647	0.64705884	0.6862745	0.7176471	0.7058824	0.7019608	0.7019608	0.69803923	0.69803923	0.6901961	0.67058825	0.6627451	0.6745098	0.8666667	0.88235295
0.42745098	0.41568628	0.47058824	0.41960785	0.46666667	0.40392157	0.41960785	0.44705883	0.3882353	0.41960785	0.62352943	0.627451	0.36078432	0.38431373	0.3254902	0.41960785	0.29411766	0.33333334	0.39215687	0.31764707	0.40784314	0.34117648	0.3019608	0.4392157	0.30980393	0.3647059	0.43137255	0.34509805	0.42745098	0.41568628	0.32156864	0.1882353	0.011764706	0	0	0.32156864	0.5137255	0.5019608	0.47058824	0.5568628	0.53333336	0.54901963	0.5803922	0.59607846	0.6039216	0.6156863	0.6156863	0.6313726	0.627451	0.6156863	0.654902	0.654902	0.654902	0	0	0	0.23921569	0.49411765	0.6901961	0.69803923	0.6745098	0.5764706	0.43529412	0.29803923	0.25490198	0.36078432	0.62352943	0.6784314	0.70980394	0.70980394	0.7058824	0.7058824	0.69803923	0.69803923	0.6901961	0.67058825	0.654902	0.6784314	0.85882354	0.8745098
0.43529412	0.42352942	0.47843137	0.42352942	0.47058824	0.4117647	0.42745098	0.4509804	0.3882353	0.41568628	0.6156863	0.61960787	0.3529412	0.3764706	0.33333334	0.42745098	0.29411766	0.33333334	0.39215687	0.31764707	0.40784314	0.34117648	0.3019608	0.4392157	0.30980393	0.3647059	0.44313726	0.35686275	0.43137255	0.47058824	0.38039216	0.23529412	0.02745098	0	0	0.3372549	0.5254902	0.50980395	0.47843137	0.5686275	0.54509807	0.54901963	0.5921569	0.6039216	0.6039216	0.61960787	0.6156863	0.62352943	0.6392157	0.6117647	0.65882355	0.6509804	0.6745098	0	0	0.015686275	0.2627451	0.4862745	0.6862745	0.6901961	0.654902	0.5568628	0.42352942	0.2784314	0.23529412	0.3372549	0.62352943	0.67058825	0.7058824	0.69803923	0.69411767	0.69411767	0.6901961	0.6901961	0.68235296	0.6627451	0.6509804	0.6666667	0.84313726	0.85882354
